CustomerID,total_lifetime_orders,total_spent,total_items_bought,average_order_value,days_since_last_order,average_days_between_orders,Churn,Churn_Probability
16188.0,4,981.86,782,245.465,44,66.0,0,0.2100322430996953
12937.0,4,1504.27,1007,376.0675,14,84.0,0,0.21002546794423485
14583.0,5,1052.55,792,210.51,5,50.0,0,0.2100024744420652
16735.0,5,2300.56,1573,460.112,78,63.75,0,0.20977608191853223
13092.0,5,477.83,279,95.566,70,72.0,0,0.20941083121974163
17571.0,4,1498.51,905,374.6275,49,82.66666666666667,0,0.20918741870973365
12909.0,5,2178.67,1280,435.734,39,53.25,0,0.20888586349358587
14591.0,4,1447.14,1297,361.785,14,65.66666666666667,0,0.20883301301546692
16728.0,4,1054.67,677,263.6675,45,72.66666666666667,0,0.20828192595343964
13557.0,2,584.06,546,292.03,27,252.0,0,0.20786923469779933
15199.0,4,1268.7,396,317.175,58,83.0,0,0.20770368124071165
15781.0,3,345.46,180,115.15333333333332,24,140.0,0,0.20744874346778527
12854.0,3,1324.5,627,441.5,78,119.5,0,0.20709340214641297
18139.0,6,8438.34,5557,1406.39,17,0.0,0,0.2069681562651496
14859.0,4,1353.74,671,338.435,12,63.66666666666666,0,0.2069148482842783
17894.0,8,1119.81,405,139.97625,71,42.0,0,0.20661272791275453
16184.0,6,1158.79,561,193.13166666666663,63,29.4,0,0.2054723004402212
14931.0,5,1257.68,417,251.536,4,59.0,0,0.20523054391008885
14198.0,4,701.4,290,175.35,17,73.66666666666667,0,0.20518080723468693
17311.0,2,1384.85,1005,692.425,77,238.0,0,0.20483177088248192
13782.0,6,912.0,371,152.0,12,63.0,0,0.20453304045207787
14233.0,4,1462.72,680,365.68,48,89.33333333333333,0,0.20447482719078408
17173.0,8,3766.6,1122,470.825,4,17.857142857142858,0,0.20446604637604138
12458.0,2,947.4,506,473.7,70,213.0,0,0.20426351038297316
12577.0,3,657.8,472,219.26666666666665,34,161.5,0,0.20409955732970175
17786.0,2,278.74,200,139.37,84,231.0,0,0.20407321480633503
16571.0,3,1421.69,1239,473.8966666666667,26,127.5,0,0.2038584829897935
17883.0,4,671.77,379,167.9425,2,80.66666666666667,0,0.20233132877893747
13895.0,4,2593.07,1365,648.2675,27,45.333333333333336,0,0.20217275783709393
14948.0,6,1101.97,673,183.66166666666663,22,39.2,0,0.20156077292996374
14251.0,5,2879.7000000000003,1674,575.94,1,13.75,0,0.20129752204298546
17589.0,4,2404.17,1631,601.0425,59,60.0,0,0.1995167928755393
13456.0,6,1766.72,765,294.4533333333333,17,37.8,0,0.199495569539742
12952.0,4,1387.79,653,346.9475,5,24.0,0,0.19899329457872916
17096.0,4,1022.13,339,255.5325,14,82.0,0,0.1984670145805357
14167.0,4,574.84,150,143.71,38,97.0,0,0.19833372173841962
16261.0,4,746.83,306,186.7075,16,76.0,0,0.19826408069902562
16233.0,3,536.6800000000001,174,178.89333333333337,70,147.5,0,0.1980850244124995
13728.0,6,1016.14,458,169.35666666666663,36,54.6,0,0.19798791878599795
15860.0,8,977.21,440,122.15125,40,46.71428571428572,0,0.1978763051782686
13918.0,2,1212.84,1140,606.4200000000001,49,203.0,0,0.19778799864447946
12463.0,4,1344.78,776,336.195,52,62.66666666666666,0,0.1976597916833806
17738.0,4,1879.05,1029,469.7625,18,87.33333333333333,0,0.1975429501708277
15847.0,2,389.27,449,194.635,37,249.0,0,0.1974746407116313
17109.0,6,885.04,589,147.50666666666666,28,40.6,0,0.19745064312102856
16005.0,4,615.39,300,153.8475,11,86.0,0,0.1974067622305786
13507.0,4,2479.16,1597,619.79,2,47.333333333333336,0,0.19728133171775938
14520.0,2,270.6,146,135.3,1,289.0,0,0.19698029929772143
14555.0,2,324.14,130,162.07,56,244.0,0,0.1964396839753706
13171.0,3,468.41,229,156.13666666666668,21,138.5,0,0.19604765925128162
13429.0,4,1006.8,1390,251.7,10,21.33333333333333,0,0.19557260305047663
17180.0,4,796.03,683,199.0075,55,86.33333333333333,0,0.19521697695083978
13203.0,4,869.46,800,217.365,9,77.33333333333333,0,0.19463969003812562
12856.0,6,2179.93,1079,363.32166666666666,7,11.0,0,0.1945418448538048
16688.0,4,1260.86,804,315.215,0,19.666666666666668,0,0.1944140203891272
17041.0,3,1081.57,951,360.5233333333333,26,166.5,0,0.1943799640343574
15128.0,4,1471.0,1343,367.75,59,53.0,0,0.19426135460704072
16225.0,5,1096.32,493,219.264,44,58.0,0,0.19374353745277786
16875.0,5,2095.53,1069,419.1060000000001,66,68.0,0,0.19371807388235854
14514.0,3,1055.35,589,351.7833333333333,60,135.0,0,0.1936124093561732
15669.0,4,684.34,342,171.085,39,74.33333333333333,0,0.19348450013729748
12912.0,5,1662.3,670,332.46,2,9.25,0,0.19239870276881724
14504.0,4,673.26,308,168.315,46,77.0,0,0.19201910667068578
16206.0,4,537.0600000000001,272,134.265,54,90.66666666666669,0,0.1919527365835552
13525.0,2,628.78,394,314.39,14,233.0,0,0.19171809734431353
13808.0,5,1747.66,782,349.53200000000004,5,22.75,0,0.19110223471452076
15201.0,5,1236.54,1210,247.308,86,40.0,0,0.19081431129679377
17080.0,2,287.62,166,143.81,21,247.0,0,0.19004219822841695
14506.0,5,2012.17,730,402.434,16,87.75,0,0.18990643674743266
16885.0,3,471.51,184,157.17,14,170.5,0,0.1893225692899187
13136.0,5,2607.61,1328,521.522,55,39.0,0,0.1893084987777291
13549.0,7,918.2,458,131.17142857142858,25,36.0,0,0.18909135839312402
13515.0,4,891.12,681,222.78,72,58.333333333333336,0,0.1890205213916976
14775.0,3,1011.9,1174,337.3,57,156.5,0,0.18891378601733286
17813.0,5,1770.88,790,354.176,13,14.25,0,0.18868845303991083
14448.0,2,375.35,104,187.675,8,354.0,0,0.18861305388900995
14193.0,2,853.39,445,426.695,67,201.0,0,0.1881084761894943
15110.0,4,996.1,246,249.025,23,98.0,0,0.18805690957834326
15373.0,12,2415.91,500,201.3258333333333,7,33.0,0,0.1879335394790282
14665.0,5,1835.7,740,367.14,60,62.5,0,0.18778849343034895
12700.0,4,4939.99,2967,1234.9975,7,69.0,0,0.18727643902370272
13764.0,3,1521.76,932,507.2533333333333,70,133.0,0,0.187275238729322
13771.0,4,2634.45,1477,658.6125,63,60.66666666666666,0,0.18713905190309593
12584.0,9,2338.15,416,259.7944444444445,3,34.5,0,0.18680643581520529
16249.0,5,1800.07,950,360.014,52,46.5,0,0.1863237437746662
12517.0,5,2502.84,1371,500.568,27,40.25,0,0.18626196867535133
14023.0,2,584.07,345,292.035,6,242.0,0,0.18566711232575636
17147.0,4,1714.59,882,428.6475,22,96.33333333333331,0,0.18556568024926967
12444.0,5,5005.46,1153,1001.092,20,37.25,0,0.1848753855767174
14493.0,5,2383.24,1285,476.648,6,36.75,0,0.18428167917306706
13950.0,4,745.06,323,186.265,10,78.33333333333333,0,0.18390341356988396
12352.0,8,2506.04,536,313.255,35,37.142857142857146,0,0.1838082930182435
14226.0,5,2232.19,1308,446.438,28,60.0,0,0.1835470554114054
14379.0,2,348.1,292,174.05,43,251.0,0,0.18334875285201682
17653.0,4,1207.56,1409,301.89,36,27.666666666666668,0,0.18316656650390356
17481.0,4,1255.59,1061,313.8975,3,30.0,0,0.1829519252815805
15145.0,4,1194.73,756,298.6825,3,81.33333333333333,0,0.18277803445818214
12518.0,5,2056.89,1318,411.378,0,27.25,0,0.18212542310244956
13939.0,3,568.55,847,189.51666666666665,22,144.0,0,0.1814846897593531
17198.0,3,692.22,357,230.74,23,173.5,0,0.18145664034272002
13495.0,5,2044.87,829,408.9740000000001,7,90.0,0,0.18133888130704526
16898.0,3,508.81,419,169.60333333333332,25,171.0,0,0.18115717518022578
15712.0,5,1072.36,486,214.47200000000004,8,69.5,0,0.18059023158880128
14649.0,4,1417.29,1018,354.3225,4,69.0,0,0.1801845694355305
16633.0,6,2883.1,1138,480.51666666666665,16,43.2,0,0.1792441569466085
17509.0,8,6115.14,3534,764.3925,57,0.7142857142857143,0,0.17889802133297722
14515.0,6,2102.09,1134,350.34833333333336,17,40.0,0,0.17815520134930246
17667.0,5,2055.51,1033,411.102,65,58.0,0,0.1777886510354394
17097.0,8,954.42,459,119.3025,1,51.85714285714285,0,0.1769068892678213
14116.0,5,1382.74,707,276.548,19,25.25,0,0.17687153042655965
16303.0,3,5360.63,2659,1786.8766666666668,25,153.5,0,0.17653732711251968
13611.0,3,1171.8,766,390.6,88,135.0,0,0.1761420253576173
17516.0,5,768.08,416,153.616,14,67.5,0,0.17594470848457341
13233.0,2,605.12,1004,302.56,73,261.0,0,0.17572884361253777
17884.0,4,717.45,854,179.3625,3,122.33333333333331,0,0.17571738082033486
13196.0,4,1797.78,1224,449.445,10,83.33333333333333,0,0.17545602493094767
13505.0,4,4393.63,2486,1098.4075,72,53.0,0,0.17544535446431214
18080.0,2,1231.5,642,615.75,18,223.0,0,0.17540306668859074
13636.0,5,949.12,592,189.824,36,62.0,0,0.1752836913326616
16621.0,4,813.48,302,203.37,51,75.33333333333333,0,0.1752678104300481
14035.0,5,1428.02,739,285.604,28,67.0,0,0.17516728032065967
15267.0,5,1717.36,944,343.472,21,40.0,0,0.17514571123239975
15121.0,2,457.72,199,228.86,49,238.0,0,0.17508084501477075
17054.0,5,1356.33,804,271.266,27,54.0,0,0.17479669112864282
15123.0,2,2199.31,1195,1099.655,6,198.0,0,0.17464783501479825
16103.0,6,1429.64,558,238.2733333333333,6,45.2,0,0.17437857939866194
13658.0,5,2639.17,1019,527.8340000000001,9,48.5,0,0.17395682780615576
15434.0,5,1041.48,647,208.296,7,47.75,0,0.1737940513194372
17950.0,3,482.2,366,160.73333333333332,71,146.5,0,0.17379260443990688
13750.0,5,1647.26,516,329.452,53,70.75,0,0.17377694881436484
17329.0,2,523.11,142,261.555,13,300.0,0,0.17373174944189076
12530.0,4,1662.28,913,415.57,59,92.33333333333331,0,0.17358978978085665
17961.0,39,1296.44,560,33.242051282051285,20,9.210526315789474,0,0.17345287365347795
14447.0,5,1163.23,571,232.646,18,65.25,0,0.1732985516330277
12449.0,4,4067.29,1553,1016.8225,21,54.66666666666666,0,0.17322870471687854
17076.0,3,841.0799999999999,295,280.36,35,164.0,0,0.17316971784537702
14511.0,5,1314.81,784,262.962,10,30.5,0,0.1720594809728137
16295.0,4,1328.55,841,332.1375,9,18.0,0,0.172043734791365
14834.0,6,1720.3,734,286.71666666666664,17,44.4,0,0.17161497486503677
13145.0,4,618.52,145,154.63,39,110.66666666666669,0,0.17060500849572766
13362.0,4,3090.74,1382,772.6850000000001,8,92.66666666666669,0,0.17043405756735325
14540.0,3,996.26,421,332.08666666666664,9,149.5,0,0.17037045451237312
15081.0,5,504.8,190,100.96,21,86.25,0,0.16898680633877017
15674.0,5,2446.6,1275,489.32,72,45.25,0,0.16895313997737196
16110.0,3,1337.48,733,445.82666666666665,44,133.0,0,0.1686734123114021
14805.0,4,554.65,115,138.6625,14,99.33333333333331,0,0.168480321534567
13077.0,4,729.27,863,182.3175,0,121.66666666666669,0,0.16810806605175663
14297.0,4,1305.33,865,326.3325,17,85.66666666666667,0,0.16805888577082884
16122.0,4,684.4200000000001,1128,171.10500000000002,72,97.66666666666669,0,0.16802495646479484
14934.0,2,1890.94,1042,945.47,81,200.0,0,0.16765365124455922
15656.0,4,748.5,343,187.125,44,79.33333333333333,0,0.16765084721430096
14851.0,2,511.35,325,255.675,22,232.0,0,0.16752163159155045
13644.0,4,2624.26,2067,656.065,15,29.666666666666668,0,0.16695491134219687
17929.0,4,843.0,108,210.75,10,99.0,0,0.1667266576973381
15497.0,2,1262.2,624,631.1,17,302.0,0,0.16671459895818516
17624.0,2,843.48,554,421.74,14,203.0,0,0.16643461950240312
15018.0,3,496.21,189,165.40333333333334,38,164.5,0,0.16631699741440895
15339.0,2,574.07,416,287.035,65,251.0,0,0.16619078710801063
16203.0,4,592.9,262,148.225,58,104.33333333333331,0,0.16591845232925642
17951.0,3,1008.54,616,336.18,39,166.5,0,0.1657794877573354
13396.0,2,1360.99,600,680.495,28,290.0,0,0.16569178370152277
14547.0,8,4007.54,2668,500.9425,3,7.142857142857143,0,0.16548469012014674
13685.0,7,3119.44,5056,445.63428571428574,2,9.5,0,0.16537346419731672
15206.0,4,420.3,162,105.075,9,88.33333333333333,0,0.16512044534291268
14446.0,4,1039.58,933,259.895,0,81.66666666666667,0,0.16483419330978538
14113.0,4,1840.42,745,460.105,3,117.0,0,0.16382509249043006
12364.0,4,1313.1,1506,328.275,7,34.666666666666664,0,0.16364560403753348
14315.0,6,2481.13,1021,413.5216666666667,44,44.2,0,0.16361587717168966
13634.0,5,1575.16,704,315.03200000000004,32,73.25,0,0.16354759324370324
13956.0,5,1026.42,491,205.284,4,66.5,0,0.16336152238927318
16989.0,6,1133.25,1233,188.875,6,28.6,0,0.16336106188289723
13884.0,5,787.6,300,157.52,6,69.0,0,0.16295226047660796
16442.0,3,616.79,446,205.59666666666664,1,179.5,0,0.16234615228999685
13994.0,6,2313.14,940,385.5233333333333,3,28.8,0,0.16155564995921892
12836.0,4,2612.86,1064,653.215,58,84.0,0,0.1613826510683252
12808.0,3,483.65,188,161.21666666666667,36,165.5,0,0.1612163494907483
14467.0,4,598.76,278,149.69,17,98.33333333333331,0,0.1609970851245881
15421.0,4,950.36,500,237.59,58,83.66666666666667,0,0.16052000391371798
16987.0,7,1625.05,402,232.15,2,33.666666666666664,0,0.16048374761066098
18171.0,5,1231.31,481,246.262,58,68.5,0,0.15977422030236996
15031.0,4,668.14,401,167.035,3,92.33333333333331,0,0.1597169527804951
12691.0,6,1035.8,394,172.63333333333333,27,65.8,0,0.1595395276292568
16554.0,3,837.1,402,279.03333333333336,41,144.5,0,0.15921101053122697
12849.0,2,1050.89,623,525.4449999999999,30,237.0,0,0.15893646634225914
17672.0,2,3178.17,1690,1589.085,49,259.0,0,0.15891710370746823
13846.0,3,865.0600000000001,388,288.3533333333333,24,167.5,0,0.15879703357640534
13666.0,3,84.65,41,28.21666666666667,59,113.5,0,0.1587718994935548
13211.0,3,1197.42,874,399.14,9,175.0,0,0.1585515472631135
16620.0,2,178.96,88,89.48,3,257.0,0,0.15834189324703668
17917.0,3,341.28,187,113.76,44,158.5,0,0.15832998424890532
13165.0,2,1021.48,1376,510.74,45,305.0,0,0.1580298956517906
15157.0,3,1936.07,2392,645.3566666666667,3,177.0,0,0.15769861660246304
12993.0,4,414.76,240,103.69,22,91.66666666666669,0,0.15736858347913796
14912.0,2,867.85,971,433.925,16,229.0,0,0.15730671464884494
13824.0,5,1698.94,768,339.788,32,69.25,0,0.1572816266248694
16992.0,5,1614.31,860,322.862,10,68.5,0,0.15721938012720368
17888.0,8,726.05,980,90.75625,20,47.85714285714285,0,0.1569507003066286
14290.0,5,2314.65,915,462.93,10,87.5,0,0.15623213187728419
17388.0,4,1259.56,1068,314.89,77,69.66666666666667,0,0.1560777151785193
15680.0,3,1333.68,952,444.56,8,178.0,0,0.1558910522520871
14636.0,2,609.85,241,304.925,35,232.0,0,0.1558894795993131
13421.0,2,1851.08,1181,925.54,39,249.0,0,0.1558399536455844
13704.0,9,2308.06,1531,256.4511111111111,4,10.375,0,0.15532801219925627
17796.0,4,697.9,178,174.475,39,109.66666666666669,0,0.15464344253434578
13894.0,3,564.62,354,188.20666666666668,23,143.0,0,0.15457090506544766
13995.0,5,1393.69,879,278.738,14,57.5,0,0.15431666215931392
17227.0,6,939.32,741,156.55333333333334,18,69.8,0,0.15423794465264634
14175.0,3,3222.3,1515,1074.1,59,134.5,0,0.15398448440223178
16676.0,4,1592.12,636,398.03,33,101.0,0,0.1535787919558148
16515.0,5,1627.13,833,325.42600000000004,51,64.75,0,0.15337863951905384
15681.0,5,1426.16,816,285.232,24,63.75,0,0.15329650724059576
12928.0,5,2062.7000000000003,1472,412.5400000000001,34,80.75,0,0.15323876032939496
16463.0,4,1422.4,1163,355.6,20,60.66666666666666,0,0.153181156327732
13883.0,5,2674.48,1436,534.896,10,60.5,0,0.15294913970748
17515.0,4,639.02,243,159.755,30,95.33333333333331,0,0.15288179346500183
13959.0,3,598.2,357,199.4,78,141.5,0,0.15269155067242923
13118.0,5,1197.81,410,239.562,19,67.25,0,0.15251332453766472
15485.0,3,2575.0,1306,858.3333333333334,29,171.5,0,0.15200402284843575
15626.0,2,675.8,766,337.9,74,254.0,0,0.151780340539906
14644.0,2,830.76,258,415.38,67,230.0,0,0.1515690221394428
13831.0,6,2202.99,745,367.165,15,70.6,0,0.1511637331560699
13882.0,5,1191.13,953,238.22600000000003,2,15.25,0,0.15094687209081095
17867.0,6,1197.1,542,199.51666666666668,29,51.6,0,0.1506774595189069
16224.0,4,1295.3,1116,323.825,56,64.0,0,0.15031207272945074
16150.0,5,2053.02,1047,410.604,42,82.25,0,0.14998569017985552
12830.0,6,6814.64,9848,1135.7733333333333,37,26.8,0,0.14977602159700337
13316.0,4,5977.7300000000005,6948,1494.4325,36,72.33333333333333,0,0.14962260975579633
15620.0,3,1553.18,915,517.7266666666667,56,150.5,0,0.14909838773345052
16681.0,6,1770.34,1407,295.0566666666667,72,36.0,0,0.14879743142305613
17802.0,3,1285.04,752,428.3466666666666,81,145.0,0,0.1486540887476092
17158.0,3,1266.97,778,422.3233333333333,31,164.0,0,0.14812228073577305
15416.0,4,3984.32,2090,996.08,64,72.66666666666667,0,0.1477504939381837
15950.0,4,1765.51,729,441.3775,31,109.0,0,0.14767664105173187
13110.0,7,1488.67,388,212.6671428571429,30,46.5,0,0.14727463184059283
16066.0,5,1521.87,936,304.374,16,26.75,0,0.14696910018343803
15065.0,4,3158.13,1383,789.5325,37,84.33333333333333,0,0.14647356910197012
15835.0,4,954.09,439,238.5225,43,95.33333333333331,0,0.14631966848947175
15089.0,6,2420.84,1359,403.47333333333336,9,23.6,0,0.146240423674632
12728.0,4,836.33,419,209.0825,70,87.0,0,0.14602453353047984
14229.0,3,1547.2,610,515.7333333333333,51,140.5,0,0.14598189224354172
15237.0,4,1412.32,1071,353.08,1,75.0,0,0.14587832735567396
12520.0,5,2634.26,1439,526.8520000000001,78,48.5,0,0.14584563816687765
17621.0,3,1379.9,514,459.9666666666667,20,166.5,0,0.1458317486031562
14871.0,4,522.38,185,130.595,2,119.0,0,0.1449319388132485
13924.0,6,1838.85,1575,306.475,1,14.0,0,0.14472834738403645
13860.0,5,1245.9,591,249.18,0,21.25,0,0.14457896546115276
13410.0,5,1003.06,518,200.612,23,66.75,0,0.14434975264480318
16933.0,2,563.23,288,281.615,0,237.0,0,0.1440459578947054
13614.0,4,1610.46,570,402.615,23,102.0,0,0.14366613989905824
18161.0,5,1618.69,812,323.738,14,76.0,0,0.14365699441694627
16657.0,4,933.62,1229,233.405,9,81.33333333333333,0,0.14358617410068883
12356.0,3,2811.43,1591,937.1433333333332,22,151.0,0,0.1434352599469918
15426.0,5,1447.39,674,289.478,18,87.5,0,0.14331636302618633
15550.0,4,575.63,295,143.9075,3,99.0,0,0.1433033709317047
12924.0,4,933.7,481,233.425,87,79.66666666666667,0,0.14303786157084317
15111.0,3,1567.48,710,522.4933333333333,28,171.5,0,0.14299617184302638
16790.0,6,1545.62,898,257.6033333333333,3,6.8,0,0.14287927651846788
15676.0,3,3435.76,2252,1145.253333333333,18,132.5,0,0.14284648383682033
14754.0,2,638.05,486,319.025,44,250.0,0,0.14239836719909538
14102.0,5,1360.28,961,272.056,4,9.75,0,0.1423249319195219
13502.0,3,292.0,264,97.33333333333331,16,153.5,0,0.1420376221202123
12778.0,6,822.23,825,137.03833333333333,19,58.4,0,0.1418217859809264
15611.0,13,1591.45,504,122.41923076923078,9,27.08333333333333,0,0.14157744317372067
16308.0,4,2560.0,8000,640.0,37,74.33333333333333,0,0.14136160059815017
14001.0,3,2043.08,962,681.0266666666668,45,163.5,0,0.1410414392281037
13141.0,5,2388.75,1548,477.75,84,57.5,0,0.140847815896212
13555.0,4,4149.28,2660,1037.32,73,42.66666666666666,0,0.14026285590487123
14737.0,3,1164.55,345,388.1833333333333,3,174.5,0,0.14015320293369649
17061.0,11,5232.2300000000005,1526,475.6572727272728,73,15.8,0,0.13990578600025105
17554.0,5,1952.45,1763,390.49,0,36.5,0,0.13962418440967245
13046.0,2,629.31,264,314.655,30,235.0,0,0.13934961615771957
16128.0,5,1880.22,988,376.044,17,66.0,0,0.13907613332027147
14698.0,5,1250.76,615,250.152,1,12.25,0,0.13830424933808047
12842.0,2,1118.99,547,559.495,69,238.0,0,0.13829837482199794
12970.0,4,452.24,310,113.06,6,105.0,0,0.13806367347792795
17420.0,3,598.83,265,199.61,49,161.5,0,0.13770084979561348
17442.0,6,2248.56,1496,374.76,36,50.6,0,0.1375244347749566
13292.0,2,578.9399999999999,347,289.47,38,245.0,0,0.13749889557383926
14708.0,3,1126.37,621,375.45666666666665,2,182.5,0,0.13746145657144887
16221.0,3,864.86,717,288.2866666666667,36,165.0,0,0.137335553436615
16496.0,3,1599.52,1111,533.1733333333333,8,154.0,0,0.13714545682310736
12951.0,6,1064.07,503,177.345,8,64.4,0,0.13690041640782213
15532.0,4,1580.93,521,395.2325,24,110.66666666666669,0,0.13670882904746937
18177.0,6,1341.42,710,223.57,30,44.8,0,0.1365827619801537
14903.0,5,2810.63,1536,562.126,20,64.25,0,0.1365046132369755
17771.0,2,245.81,287,122.905,56,266.0,0,0.13640012629227524
18097.0,6,2697.8,1686,449.6333333333334,7,69.2,0,0.13627773872831925
13755.0,9,2161.35,1264,240.15,3,7.375,0,0.136211284987283
14205.0,2,466.7,204,233.35,16,247.0,0,0.13617198667530622
13719.0,5,1041.68,609,208.336,14,54.75,0,0.1359677200418795
17373.0,4,646.92,408,161.73,39,90.66666666666669,0,0.13583552249326133
15484.0,4,3594.31,3152,898.5775,0,25.666666666666668,0,0.1357367020723334
15220.0,6,1778.96,1393,296.49333333333334,51,45.8,0,0.1357250310736942
14842.0,4,2824.69,1166,706.1725,43,88.0,0,0.13546938876667922
14662.0,4,771.17,602,192.7925,28,95.66666666666669,0,0.13499736275987695
12997.0,4,1226.89,664,306.7225,21,98.0,0,0.13491445252293005
15048.0,4,384.05,195,96.0125,64,101.0,0,0.13486962801721547
15525.0,3,825.92,416,275.3066666666667,1,185.5,0,0.13480296846085907
16809.0,5,914.69,652,182.938,22,59.75,0,0.13465488088085112
16107.0,7,3204.1600000000003,1176,457.7371428571429,17,27.5,0,0.13446960968668564
12348.0,4,1797.24,2341,449.31,74,94.0,0,0.13440357341157413
16409.0,5,2028.88,1306,405.776,35,70.25,0,0.1341150522923816
14482.0,6,2068.15,1646,344.69166666666666,17,44.0,0,0.13406714477964826
16173.0,6,1418.32,575,236.38666666666663,15,16.4,0,0.13389954970723136
15179.0,5,2206.95,1938,441.39,17,75.0,0,0.13364456992916102
16519.0,2,215.08,54,107.54,24,340.0,0,0.1333609177229699
16235.0,5,867.31,330,173.462,40,72.75,0,0.13296884243992083
16389.0,4,1382.07,1242,345.5175,52,76.33333333333333,0,0.1328414880846162
12781.0,2,826.74,671,413.37,63,221.0,0,0.13278933470233284
14214.0,5,1004.38,751,200.876,30,61.5,0,0.13242063974805218
13610.0,7,1131.88,516,161.69714285714286,11,45.5,0,0.1323619162966463
12528.0,6,1933.48,756,322.24666666666667,8,60.6,0,0.13203782229487795
12775.0,5,1386.04,877,277.208,16,73.5,0,0.13168386166446966
17255.0,2,298.41,232,149.205,40,258.0,0,0.13163310696930927
17905.0,4,800.24,407,200.06,70,100.66666666666669,0,0.13136767884011258
17812.0,4,732.16,350,183.04,12,118.33333333333331,0,0.13086398533623847
15898.0,5,1388.88,570,277.776,0,91.75,0,0.13077429090534784
16775.0,11,1695.66,440,154.1509090909091,9,35.7,0,0.13059900980381486
12645.0,4,1775.18,1084,443.795,33,94.0,0,0.13041460374577077
14209.0,6,2073.43,691,345.57166666666666,10,64.2,0,0.12966785507878018
17700.0,4,2534.64,1266,633.66,16,88.0,0,0.1295218190019286
17596.0,7,2827.93,4400,403.99,22,57.5,0,0.12939490057063488
13213.0,5,1520.58,1360,304.116,56,35.5,0,0.12934917018268915
18122.0,6,1826.21,1234,304.36833333333334,7,28.4,0,0.12925166377365485
13982.0,4,1871.81,1136,467.9525,38,108.66666666666669,0,0.12834367616356082
12427.0,3,825.8,533,275.26666666666665,21,174.5,0,0.128046810363604
13606.0,3,280.54,279,93.51333333333332,28,141.0,0,0.12793710324663612
16907.0,5,981.65,298,196.33,28,84.0,0,0.12782627330281066
17410.0,5,1214.72,616,242.944,15,49.75,0,0.12777612802678326
16470.0,4,762.39,531,190.5975,51,102.33333333333331,0,0.1277380629697552
14936.0,8,8137.02,4085,1017.1275,33,34.42857142857143,0,0.12769974330362927
18188.0,3,2001.04,1168,667.0133333333333,14,137.5,0,0.12768936353020213
18079.0,4,3651.97,7432,912.9925,44,64.33333333333333,0,0.12749427553383622
13149.0,4,1676.06,1280,419.015,13,91.33333333333331,0,0.12749365646746613
13138.0,6,962.39,473,160.39833333333334,21,70.0,0,0.12742287755634166
14916.0,4,1268.98,1136,317.245,70,84.33333333333333,0,0.12732778146704565
16493.0,4,1351.63,1164,337.9075,79,83.33333333333333,0,0.12717131390838
17095.0,3,1324.16,618,441.3866666666667,22,156.0,0,0.12676724402003003
18125.0,4,1142.99,804,285.7475,29,95.33333333333331,0,0.12648498515418974
16081.0,5,2806.9,1477,561.38,55,77.5,0,0.12578494759047376
16618.0,5,2647.59,1363,529.518,30,72.75,0,0.12566622601599817
18210.0,6,2621.38,1398,436.8966666666667,1,53.0,0,0.12559583655022782
15380.0,5,1690.2600000000002,376,338.052,8,89.0,0,0.1255806264247214
18069.0,5,2036.67,1311,407.334,25,75.25,0,0.12538244303499696
13481.0,5,1804.56,1142,360.912,45,52.75,0,0.12527451628214667
14257.0,5,3099.7200000000003,1682,619.9440000000001,63,63.5,0,0.12514715525623013
16979.0,6,1852.0,865,308.6666666666667,3,58.8,0,0.12499147447343478
15841.0,4,1224.06,942,306.015,72,88.66666666666667,0,0.12482968373068362
17671.0,4,1572.71,772,393.1775,15,116.33333333333331,0,0.12457505573618396
17025.0,3,357.77,235,119.25666666666666,60,156.0,0,0.12456832475432326
15366.0,2,602.51,621,301.255,74,282.0,0,0.1243565624023043
16837.0,11,3170.98,1563,288.2709090909091,30,21.4,0,0.12434960637537416
13652.0,3,1095.08,578,365.0266666666666,45,161.0,0,0.12399812122574398
14047.0,5,1308.61,381,261.72200000000004,8,91.0,0,0.12386245282099898
12906.0,5,2919.81,1749,583.962,11,16.5,0,0.12379892287238765
16918.0,6,1068.82,721,178.13666666666666,49,53.4,0,0.12358906543305775
15197.0,3,1079.61,469,359.87000000000006,10,173.5,0,0.12358085076985116
13538.0,7,1280.85,175,182.97857142857143,42,45.333333333333336,0,0.12336633367110378
15410.0,8,3450.84,1200,431.355,83,25.285714285714285,0,0.12248954813764312
12464.0,8,1212.05,112,151.50625,9,42.71428571428572,0,0.1219934231214972
13487.0,3,575.4,265,191.8,57,147.5,0,0.12182881027503961
14428.0,5,1244.83,436,248.966,6,79.25,0,0.12174557451123674
16385.0,3,555.89,261,185.29666666666665,59,153.0,0,0.12142026744324888
17434.0,7,2373.82,1693,339.1171428571429,1,13.666666666666666,0,0.12135813469177612
14129.0,5,1123.86,592,224.772,1,64.75,0,0.12128083669072343
14044.0,4,652.82,308,163.205,26,94.33333333333331,0,0.12115075392713674
16126.0,4,6287.77,2125,1571.9425,28,89.0,0,0.12068654057387987
17262.0,5,1253.36,367,250.67200000000005,51,78.25,0,0.12066742404919337
16600.0,6,813.52,1145,135.58666666666667,3,66.8,0,0.12053821063629172
14618.0,3,553.44,264,184.48,8,164.0,0,0.12043143848013284
14639.0,6,2984.49,1431,497.415,51,61.8,0,0.11977008707061422
17873.0,5,1859.16,1047,371.832,79,73.25,0,0.11974632700721695
