CustomerID,total_lifetime_orders,total_spent,total_items_bought,average_order_value,days_since_last_order,average_days_between_orders,Churn
15380.0,5,1690.2600000000002,376,338.052,8,89.0,0
15381.0,2,596.85,171,298.425,213,54.0,1
15382.0,6,5955.71,4012,992.6183333333333,14,56.0,0
15384.0,2,642.41,596,321.205,169,189.0,1
15385.0,1,316.88,161,316.88,39,0.0,0
15386.0,1,394.14,446,394.14,185,0.0,1
15388.0,1,140.54,88,140.54,269,0.0,1
15389.0,1,500.0,400,500.0,171,0.0,1
15392.0,4,1535.53,1277,383.8825,4,118.33333333333333,0
15393.0,2,231.86,150,115.93,15,264.0,0
15394.0,4,2183.54,910,545.885,9,116.0,0
15395.0,1,107.45,17,107.45,325,0.0,1
15396.0,1,288.18,122,288.18,112,0.0,1
15397.0,1,94.0,20,94.0,289,0.0,1
15398.0,2,1345.53,769,672.765,15,62.0,0
15399.0,3,815.77,611,271.92333333333335,0,38.5,0
15400.0,5,716.2,390,143.24,91,46.5,1
15402.0,2,626.77,694,313.385,148,47.0,1
15405.0,1,349.1,193,349.1,188,0.0,1
15406.0,2,510.71000000000004,254,255.35500000000002,30,269.0,0
15407.0,4,1056.44,558,264.11,33,90.33333333333333,0
15408.0,1,267.18,106,267.18,263,0.0,1
15410.0,8,3450.84,1200,431.355,83,25.285714285714285,0
15411.0,4,1358.88,530,339.72,25,52.0,0
15412.0,1,190.53,108,190.53,170,0.0,1
15414.0,3,774.9000000000001,443,258.3,9,116.0,0
15415.0,1,572.8100000000001,575,572.8100000000001,312,0.0,1
15416.0,4,3984.32,2090,996.08,64,72.66666666666667,0
15417.0,1,508.8,284,508.8,84,0.0,0
15419.0,1,135.86,230,135.86,24,0.0,0
15421.0,4,950.36,500,237.59,58,83.66666666666667,0
15422.0,2,97.7,38,48.85,322,0.0,1
15423.0,1,43.5,101,43.5,37,0.0,0
15424.0,2,383.34,554,191.67,253,0.0,1
15426.0,5,1447.39,674,289.478,18,87.5,0
15427.0,3,1483.14,1013,494.38000000000005,32,6.5,0
15428.0,1,93.78,102,93.78,14,0.0,0
15429.0,2,397.35,380,198.675,26,48.0,0
15432.0,1,171.19,65,171.19,22,0.0,0
15433.0,2,533.3,534,266.65,213,53.0,1
15434.0,5,1041.48,647,208.296,7,47.75,0
15435.0,1,149.29,54,149.29,21,0.0,0
15436.0,3,1122.53,613,374.1766666666667,11,110.5,0
15437.0,1,200.16,79,200.16,261,0.0,1
15438.0,1,156.57999999999998,59,156.57999999999998,130,0.0,1
15440.0,3,383.68,197,127.89333333333333,54,77.0,0
15442.0,1,594.0,120,594.0,248,0.0,1
15443.0,7,3236.91,1663,462.4157142857143,1,53.0,0
15444.0,2,1418.26,764,709.13,8,31.0,0
15445.0,1,113.5,58,113.5,263,0.0,1
15447.0,1,155.17,85,155.17,330,0.0,1
15448.0,1,494.64,232,494.64,312,0.0,1
15449.0,3,974.52,812,324.84,25,117.5,0
15450.0,1,429.84,376,429.84,29,0.0,0
15452.0,3,538.73,283,179.57666666666668,29,117.0,0
15453.0,7,1388.37,845,198.3385714285714,1,30.833333333333332,0
15454.0,1,179.1,86,179.1,361,0.0,1
15456.0,3,447.22,660,149.07333333333335,282,37.5,1
15457.0,1,237.07,132,237.07,261,0.0,1
15458.0,1,161.64,156,161.64,24,0.0,0
15460.0,1,216.76,109,216.76,353,0.0,1
15462.0,3,234.6,172,78.2,93,46.0,1
15463.0,1,126.14,106,126.14,28,0.0,0
15464.0,1,1048.85,350,1048.85,337,0.0,1
15465.0,18,7354.62,1257,408.59,19,20.529411764705884,0
15466.0,1,334.53,246,334.53,84,0.0,0
15467.0,3,524.88,310,174.96,8,71.0,0
15468.0,2,467.51,155,233.755,50,0.0,0
15469.0,2,538.55,153,269.275,49,69.0,0
15471.0,1,469.48,266,469.48,1,0.0,0
15472.0,1,371.56,251,371.56,112,0.0,1
15473.0,7,1771.2,672,253.02857142857144,13,7.666666666666667,0
15475.0,1,454.10999999999996,319,454.10999999999996,76,0.0,0
15478.0,2,1441.42,585,720.71,39,16.0,0
15480.0,1,905.5,303,905.5,115,0.0,1
15482.0,12,11054.96,5020,921.2466666666666,15,31.181818181818183,0
15483.0,4,233.81,295,58.4525,160,35.0,1
15484.0,4,3594.31,3152,898.5775,0,25.666666666666668,0
15485.0,3,2575.0,1306,858.3333333333334,29,171.5,0
15488.0,1,91.32000000000001,73,91.32000000000001,92,0.0,1
15489.0,3,1134.28,608,378.0933333333333,22,94.0,0
15491.0,6,3100.09,1646,516.6816666666667,94,28.0,1
15492.0,2,659.4599999999999,483,329.72999999999996,27,46.0,0
15493.0,5,2001.8,560,400.36,32,59.5,0
15494.0,2,1299.23,1148,649.615,20,99.0,0
15497.0,2,1262.2,624,631.1,17,302.0,0
15498.0,27,13316.4,6105,493.2,2,14.0,0
15500.0,4,1131.56,572,282.89,7,24.333333333333332,0
15502.0,12,10384.93,4236,865.4108333333334,15,32.09090909090909,0
15503.0,1,147.09,74,147.09,362,0.0,1
15504.0,1,52.83,33,52.83,80,0.0,0
15505.0,5,3610.96,2390,722.192,52,25.5,0
15506.0,3,979.26,848,326.42,22,58.0,0
15507.0,1,492.36,162,492.36,171,0.0,1
15508.0,6,1000.27,440,166.71166666666667,188,9.2,1
15510.0,1,250.0,2,250.0,330,0.0,1
15511.0,5,909.23,271,181.846,11,18.25,0
15512.0,2,121.0,68,60.5,155,203.0,1
15513.0,19,14758.220000000001,5709,776.7484210526317,32,18.88888888888889,0
15514.0,11,4139.46,2160,376.31454545454545,11,35.2,0
15516.0,3,62.43,27,20.81,44,0.5,0
15517.0,1,267.03,293,267.03,232,0.0,1
15518.0,8,1942.45,1273,242.80625,63,38.285714285714285,0
15520.0,1,343.5,314,343.5,1,0.0,0
15521.0,8,3000.2,1836,375.025,39,30.571428571428573,0
15522.0,2,398.84,573,199.42,32,54.0,0
15523.0,1,412.01000000000005,132,412.01000000000005,83,0.0,0
15524.0,1,440.0,4,440.0,24,0.0,0
15525.0,3,825.92,416,275.3066666666667,1,185.5,0
15526.0,2,148.44,24,74.22,32,0.0,0
15527.0,8,2429.78,992,303.7225,18,47.857142857142854,0
15528.0,1,229.33,123,229.33,253,0.0,1
15529.0,11,3995.23,3496,363.20272727272726,22,34.3,0
15530.0,4,1502.35,950,375.5875,21,75.0,0
15531.0,2,2007.44,1105,1003.72,7,22.0,0
15532.0,4,1580.93,521,395.2325,24,110.66666666666667,0
15533.0,3,807.57,289,269.19,18,34.5,0
15535.0,4,536.4,143,134.1,172,51.333333333333336,1
15537.0,1,110.92,29,110.92,162,0.0,1
15539.0,1,538.46,410,538.46,6,0.0,0
15540.0,1,213.3,200,213.3,10,0.0,0
15541.0,1,85.13000000000001,49,85.13000000000001,113,0.0,1
15543.0,1,127.86,86,127.86,287,0.0,1
15544.0,9,3546.71,3109,394.0788888888889,8,45.375,0
15545.0,2,292.71999999999997,163,146.35999999999999,53,316.0,0
15547.0,14,4954.84,4032,353.9171428571429,6,27.23076923076923,0
15549.0,3,1693.26,698,564.42,76,119.5,0
15550.0,4,575.63,295,143.9075,3,99.0,0
15551.0,1,436.06,218,436.06,36,0.0,0
15552.0,1,90.12,60,90.12,216,0.0,1
15553.0,1,437.23,451,437.23,59,0.0,0
15554.0,1,217.2,74,217.2,277,0.0,1
15555.0,16,4805.17,4439,300.323125,11,23.8,0
15556.0,1,279.77,236,279.77,23,0.0,0
15557.0,1,473.65000000000003,219,473.65000000000003,28,0.0,0
15561.0,4,800.59,267,200.1475,11,67.66666666666667,0
15562.0,1,134.55,39,134.55,351,0.0,1
15563.0,4,1400.44,1501,350.11,21,112.0,0
15565.0,2,173.16,60,86.58,49,20.0,0
15567.0,1,186.01,223,186.01,18,0.0,0
15568.0,3,758.29,461,252.76333333333332,2,35.0,0
15569.0,5,1375.71,666,275.142,103,57.0,1
15570.0,12,4165.52,2067,347.1266666666667,6,32.90909090909091,0
15571.0,4,650.4300000000001,264,162.60750000000002,11,22.0,0
15572.0,7,2552.86,1229,364.69428571428574,4,45.5,0
15573.0,2,607.45,363,303.725,31,53.0,0
15574.0,4,702.25,349,175.5625,177,64.66666666666667,1
15576.0,1,940.6700000000001,404,940.6700000000001,37,0.0,0
15577.0,3,258.88,89,86.29333333333334,150,77.0,1
15578.0,1,127.1,52,127.1,161,0.0,1
15579.0,2,348.6,120,174.3,68,245.0,0
15581.0,13,3679.9700000000003,286,283.0746153846154,120,20.416666666666668,1
15582.0,3,682.9100000000001,453,227.63666666666668,24,97.5,0
15584.0,4,725.11,314,181.2775,23,46.0,0
15585.0,1,455.3,320,455.3,176,0.0,1
15587.0,4,913.6800000000001,312,228.42000000000002,49,100.33333333333333,0
15589.0,3,478.53000000000003,243,159.51000000000002,255,27.0,1
15592.0,1,388.58,354,388.58,46,0.0,0
15593.0,1,199.8,60,199.8,70,0.0,0
15594.0,5,1771.78,983,354.356,15,54.5,0
15596.0,5,1406.59,561,281.318,100,66.0,1
15597.0,1,324.57,279,324.57,34,0.0,0
15598.0,1,240.68,160,240.68,52,0.0,0
15599.0,2,761.74,718,380.87,26,177.0,0
15601.0,14,6776.56,4983,484.04,10,27.76923076923077,0
15602.0,9,1297.8700000000001,1137,144.20777777777778,7,44.875,0
15603.0,1,48.480000000000004,96,48.480000000000004,78,0.0,0
15604.0,1,216.39,159,216.39,51,0.0,0
15605.0,5,1198.23,441,239.64600000000002,35,84.25,0
15606.0,9,2920.16,892,324.4622222222222,60,32.875,0
15607.0,1,104.76,202,104.76,336,0.0,1
15608.0,4,1093.68,714,273.42,27,30.666666666666668,0
15609.0,1,298.48,148,298.48,183,0.0,1
15610.0,1,112.46000000000001,66,112.46000000000001,51,0.0,0
15611.0,13,1591.45,504,122.41923076923078,9,27.083333333333332,0
15612.0,2,195.15,52,97.575,35,25.0,0
15615.0,23,10399.74,5508,452.1626086956522,9,15.818181818181818,0
15618.0,4,776.851,454,194.21275,32,34.333333333333336,0
15619.0,1,336.40000000000003,136,336.40000000000003,10,0.0,0
15620.0,3,1553.18,915,517.7266666666667,56,150.5,0
15621.0,4,1293.03,501,323.2575,3,5.666666666666667,0
15622.0,9,3709.56,1674,412.17333333333335,42,29.875,0
15623.0,1,301.03,125,301.03,140,0.0,1
15624.0,4,588.13,357,147.0325,116,46.333333333333336,1
15625.0,4,1534.26,1188,383.565,103,43.666666666666664,1
15626.0,2,675.8,766,337.9,74,254.0,0
15628.0,9,2870.2400000000002,1894,318.91555555555556,4,45.25,0
15630.0,2,1186.35,800,593.175,44,159.0,0
15632.0,8,3285.31,2109,410.66375,15,37.0,0
15634.0,1,243.55,99,243.55,16,0.0,0
15636.0,2,724.76,284,362.38,89,192.0,0
15637.0,1,223.36,128,223.36,52,0.0,0
15639.0,1,425.32,323,425.32,133,0.0,1
15640.0,15,12515.66,6607,834.3773333333334,3,26.214285714285715,0
15641.0,4,1887.2,1562,471.8,104,84.33333333333333,1
15643.0,3,664.0,246,221.33333333333334,191,45.0,1
15644.0,4,813.0,557,203.25,165,31.333333333333332,1
15645.0,1,612.01,256,612.01,18,0.0,0
15646.0,3,447.64000000000004,394,149.21333333333334,157,107.0,1
15648.0,2,657.35,221,328.675,203,62.0,1
15649.0,2,816.0,192,408.0,335,31.0,1
15651.0,3,646.3,479,215.4333333333333,36,111.5,0
15652.0,1,337.74,208,337.74,90,0.0,0
15653.0,2,877.4399999999999,1200,438.71999999999997,92,23.0,1
15654.0,2,922.53,475,461.265,8,16.0,0
15655.0,1,560.67,324,560.67,242,0.0,1
15656.0,4,748.5,343,187.125,44,79.33333333333333,0
15657.0,1,30.0,24,30.0,22,0.0,0
15658.0,5,1024.1000000000001,242,204.82000000000002,189,45.5,1
15659.0,1,306.45,111,306.45,43,0.0,0
15660.0,9,1600.86,1050,177.87333333333333,24,42.5,0
15661.0,2,309.8,236,154.9,316,21.0,1
15663.0,1,138.14,106,138.14,105,0.0,1
15664.0,1,386.43,157,386.43,50,0.0,0
15665.0,2,2242.01,1666,1121.005,167,74.0,1
15667.0,1,301.32,240,301.32,39,0.0,0
15668.0,1,76.32000000000001,72,76.32000000000001,217,0.0,1
15669.0,4,684.34,342,171.085,39,74.33333333333333,0
15670.0,1,173.05,91,173.05,296,0.0,1
15671.0,7,2657.13,1699,379.59000000000003,18,42.0,0
15673.0,4,2881.02,1514,720.255,87,79.33333333333333,0
15674.0,5,2446.6,1275,489.32,72,45.25,0
15675.0,3,323.69,527,107.89666666666666,80,99.0,0
15676.0,3,3435.76,2252,1145.2533333333333,18,132.5,0
15677.0,1,657.23,319,657.23,48,0.0,0
15678.0,1,352.7,184,352.7,52,0.0,0
15679.0,4,781.28,1170,195.32,23,52.666666666666664,0
15680.0,3,1333.68,952,444.56,8,178.0,0
15681.0,5,1426.16,816,285.232,24,63.75,0
15683.0,1,193.75,131,193.75,116,0.0,1
15687.0,9,2993.1,1310,332.56666666666666,8,40.125,0
15689.0,2,254.1,84,127.05,119,241.0,1
15690.0,2,239.76,408,119.88,3,96.0,0
15691.0,1,136.8,72,136.8,251,0.0,1
15692.0,1,191.04,138,191.04,27,0.0,0
15694.0,14,6479.4,1677,462.8142857142857,0,28.615384615384617,0
15695.0,2,409.98,212,204.99,266,0.0,1
15696.0,8,2736.46,1028,342.0575,32,41.857142857142854,0
15699.0,1,309.65,113,309.65,17,0.0,0
15700.0,2,696.68,357,348.34,171,1.0,1
15701.0,4,1542.14,923,385.535,1,36.0,0
15703.0,1,211.5,66,211.5,264,0.0,1
15704.0,4,2293.62,1028,573.405,139,25.0,1
15705.0,1,143.1,62,143.1,200,0.0,1
15706.0,4,1060.56,321,265.14,63,17.333333333333332,0
15707.0,4,945.58,605,236.395,34,17.0,0
15708.0,7,3364.2400000000002,1267,480.6057142857143,40,54.666666666666664,0
15709.0,1,133.25,121,133.25,283,0.0,1
15712.0,5,1072.3600000000001,486,214.47200000000004,8,69.5,0
15713.0,2,356.7,150,178.35,142,222.0,1
15714.0,2,330.88,187,165.44,11,66.0,0
15716.0,4,1118.81,744,279.7025,145,74.33333333333333,1
15717.0,1,150.3,70,150.3,233,0.0,1
15719.0,13,5045.61,2725,388.1238461538461,32,25.333333333333332,0
15720.0,1,598.73,281,598.73,23,0.0,0
15721.0,1,507.08,409,507.08,11,0.0,0
15722.0,5,2222.56,1026,444.512,35,63.5,0
15723.0,1,203.1,87,203.1,364,0.0,1
15724.0,2,218.25,73,109.125,200,83.0,1
15725.0,1,415.25,221,415.25,14,0.0,0
15727.0,7,5178.96,3065,739.8514285714285,16,57.0,0
15729.0,1,85.0,28,85.0,212,0.0,1
15730.0,3,1120.88,689,373.6266666666667,65,70.0,0
15732.0,2,294.12,215,147.06,211,159.0,1
15733.0,1,162.3,62,162.3,282,0.0,1
15734.0,2,1339.45,346,669.725,114,85.0,1
15737.0,8,1205.1200000000001,599,150.64000000000001,14,32.57142857142857,0
15738.0,16,4812.42,2982,300.77625,18,23.533333333333335,0
15739.0,1,449.12,472,449.12,65,0.0,0
15740.0,1,154.88,152,154.88,48,0.0,0
15743.0,4,784.46,216,196.115,15,56.0,0
15744.0,1,34.8,120,34.8,77,0.0,0
15745.0,4,1094.59,421,273.6475,18,72.33333333333333,0
15746.0,1,196.88,178,196.88,133,0.0,1
15747.0,3,974.04,480,324.68,12,80.0,0
15748.0,1,149.31,51,149.31,39,0.0,0
15749.0,3,44534.3,18028,14844.766666666668,234,48.5,1
15750.0,8,2465.48,1786,308.185,2,52.0,0
15752.0,7,2637.38,1978,376.7685714285714,39,55.5,0
15753.0,1,79.2,144,79.2,304,0.0,1
15754.0,3,458.57,199,152.85666666666665,50,97.5,0
15755.0,6,2364.25,1427,394.0416666666667,9,56.8,0
15756.0,4,532.96,242,133.24,60,62.333333333333336,0
15757.0,2,714.42,491,357.21,65,152.0,0
15758.0,1,205.25,47,205.25,24,0.0,0
15759.0,3,253.04,60,84.34666666666666,217,69.5,1
15762.0,2,583.75,251,291.875,64,12.0,0
15763.0,2,1086.92,271,543.46,31,45.0,0
15764.0,6,3279.97,2050,546.6616666666666,87,37.6,0
15766.0,1,315.06,170,315.06,63,0.0,0
15768.0,3,621.8299999999999,244,207.27666666666664,115,55.0,1
15769.0,26,56252.72,29672,2163.566153846154,6,14.52,0
15773.0,1,635.6800000000001,311,635.6800000000001,5,0.0,0
15774.0,1,270.8,87,270.8,68,0.0,0
15775.0,1,104.9,68,104.9,244,0.0,1
15776.0,1,241.62,138,241.62,132,0.0,1
15777.0,4,1047.11,378,261.7775,240,40.0,1
15780.0,3,475.28000000000003,220,158.42666666666668,183,87.0,1
15781.0,3,345.46,180,115.15333333333332,24,140.0,0
15782.0,3,2614.7400000000002,864,871.58,9,39.5,0
15783.0,1,246.3,212,246.3,10,0.0,0
15785.0,5,2328.9700000000003,1612,465.79400000000004,32,65.5,0
15786.0,3,4932.2,3364,1644.0666666666666,45,34.0,0
15787.0,3,948.05,540,316.01666666666665,25,17.5,0
15789.0,1,351.3,438,351.3,357,0.0,1
15790.0,1,220.85,114,220.85,9,0.0,0
15791.0,2,1612.69,731,806.345,43,160.0,0
15793.0,3,965.61,553,321.87,14,126.5,0
15795.0,1,610.01,581,610.01,149,0.0,1
15796.0,8,2711.56,861,338.945,0,43.0,0
15797.0,4,2207.4,873,551.85,112,68.66666666666667,1
15799.0,3,884.14,955,294.7133333333333,75,129.0,0
15800.0,2,699.08,335,349.54,106,139.0,1
15801.0,3,1063.95,570,354.65000000000003,45,31.5,0
15802.0,1,451.42,1,451.42,142,0.0,1
15803.0,1,415.82000000000005,290,415.82000000000005,50,0.0,0
15804.0,13,4206.39,2565,323.5684615384616,0,16.5,0
15805.0,17,5528.4800000000005,3387,325.204705882353,22,21.3125,0
15806.0,3,784.58,602,261.5266666666667,45,115.0,0
15807.0,3,903.9,430,301.3,49,13.0,0
15808.0,4,3734.9700000000003,1343,933.7425000000001,305,21.0,1
15809.0,5,515.77,301,103.154,35,66.5,0
15810.0,4,1391.98,861,347.995,78,72.66666666666667,0
15811.0,6,2218.62,1071,369.77,21,68.6,0
15812.0,5,1801.14,922,360.228,106,52.5,1
15813.0,2,1303.9099999999999,603,651.9549999999999,207,31.0,1
15814.0,4,1945.33,1271,486.3325,16,11.0,0
15815.0,5,2100.6,1856,420.12,63,49.0,0
15819.0,4,1905.45,1357,476.3625,48,75.66666666666667,0
15820.0,1,206.98,128,206.98,319,0.0,1
15821.0,2,570.96,202,285.48,43,17.0,0
15822.0,2,885.47,375,442.735,2,356.0,0
15823.0,1,15.0,1,15.0,371,0.0,1
15825.0,1,532.94,220,532.94,171,0.0,1
15826.0,3,1654.31,963,551.4366666666666,55,77.0,0
15827.0,14,1836.0900000000001,882,131.14928571428572,72,23.0,0
15829.0,2,636.14,996,318.07,98,41.0,1
15830.0,1,576.0,415,576.0,37,0.0,0
15831.0,3,801.76,1105,267.25333333333333,57,132.5,0
15832.0,1,836.79,465,836.79,253,0.0,1
15834.0,4,2233.75,965,558.4375,69,68.66666666666667,0
15835.0,4,954.09,439,238.5225,43,95.33333333333333,0
15836.0,1,137.37,26,137.37,49,0.0,0
15837.0,1,391.98,189,391.98,64,0.0,0
15838.0,19,33643.08,18368,1770.6884210526316,10,19.77777777777778,0
15839.0,3,1048.49,675,349.49666666666667,32,57.0,0
15840.0,2,355.56,396,177.78,58,113.0,0
15841.0,4,1224.06,942,306.015,72,88.66666666666667,0
15843.0,1,118.95000000000002,27,118.95000000000002,303,0.0,1
15844.0,1,130.73999999999998,134,130.73999999999998,45,0.0,0
15845.0,8,3711.77,1926,463.97125,17,45.57142857142857,0
15847.0,2,389.27,449,194.635,37,249.0,0
15850.0,2,238.85,302,119.425,18,148.0,0
15852.0,2,160.71,48,80.355,186,10.0,1
15853.0,1,110.8,135,110.8,51,0.0,0
15854.0,12,2974.65,939,247.88750000000002,3,32.45454545454545,0
15855.0,5,712.24,470,142.448,136,31.5,1
15856.0,27,16387.57,11005,606.947037037037,3,13.884615384615385,0
15857.0,1,297.0,308,297.0,18,0.0,0
15858.0,5,1438.85,1167,287.77,15,87.75,0
15860.0,8,977.21,440,122.15125,40,46.714285714285715,0
15861.0,8,3165.36,2544,395.67,11,36.285714285714285,0
15862.0,4,832.88,585,208.22,7,121.66666666666667,0
15863.0,2,68.84,19,34.42,25,167.0,0
15864.0,6,1936.3200000000002,1192,322.72,21,58.6,0
15865.0,3,895.13,368,298.37666666666667,40,86.5,0
15866.0,1,230.53,126,230.53,100,0.0,1
15867.0,15,3812.64,2054,254.176,4,25.928571428571427,0
15869.0,2,149.64,175,74.82,276,0.0,1
15870.0,1,354.09000000000003,335,354.09000000000003,32,0.0,0
15872.0,2,360.93,212,180.465,14,0.0,0
15874.0,7,4405.88,2534,629.4114285714286,63,36.666666666666664,0
15877.0,2,493.28,371,246.64,1,16.0,0
15880.0,1,343.28000000000003,211,343.28000000000003,368,0.0,1
15881.0,5,501.39000000000004,260,100.278,311,13.0,1
15882.0,4,516.36,276,129.09,198,56.333333333333336,1
15883.0,2,396.48,223,198.24,1,31.0,0
15885.0,3,379.35,111,126.45,92,108.0,1
15886.0,1,181.09,147,181.09,59,0.0,0
15888.0,1,168.31,76,168.31,80,0.0,0
15889.0,2,446.87,215,223.435,156,212.0,1
15891.0,1,524.52,442,524.52,226,0.0,1
15894.0,2,263.55,168,131.775,252,115.0,1
15895.0,1,179.17,94,179.17,149,0.0,1
15897.0,2,222.05,261,111.025,193,0.0,1
15898.0,5,1388.88,570,277.776,0,91.75,0
15899.0,1,56.25,39,56.25,368,0.0,1
15900.0,1,351.11,221,351.11,23,0.0,0
15901.0,3,363.88,384,121.29333333333334,16,69.0,0
15903.0,7,5126.76,2410,732.3942857142857,9,47.5,0
15904.0,1,164.68,84,164.68,7,0.0,0
15906.0,7,1567.69,544,223.9557142857143,19,39.166666666666664,0
15907.0,3,967.45,509,322.48333333333335,3,103.0,0
15909.0,1,191.94,98,191.94,173,0.0,1
15910.0,8,1232.18,1015,154.0225,0,45.0,0
15912.0,2,264.62,185,132.31,177,54.0,1
15916.0,8,1528.09,757,191.01125,15,50.0,0
15917.0,1,123.1,42,123.1,247,0.0,1
15918.0,2,334.23,153,167.115,190,80.0,1
15919.0,2,639.89,545,319.945,19,349.0,0
15920.0,4,167.5,99,41.875,153,0.0,1
15921.0,1,336.03000000000003,166,336.03000000000003,172,0.0,1
15922.0,1,369.5,138,369.5,372,0.0,1
15923.0,1,127.08,122,127.08,372,0.0,1
15925.0,1,207.15,93,207.15,193,0.0,1
15930.0,1,426.63,139,426.63,66,0.0,0
15932.0,8,2495.87,2325,311.98375,3,40.714285714285715,0
15933.0,3,1107.46,885,369.15333333333336,20,32.5,0
15935.0,2,416.86,115,208.43,238,2.0,1
15937.0,1,145.35,73,145.35,63,0.0,0
15938.0,5,404.58,240,80.916,111,52.75,1
15939.0,15,6115.01,4728,407.6673333333334,89,17.214285714285715,0
15940.0,1,35.8,4,35.8,310,0.0,1
15942.0,1,337.44,232,337.44,133,0.0,1
15944.0,1,325.1,50,325.1,276,0.0,1
15945.0,1,181.0,52,181.0,364,0.0,1
15947.0,1,1708.24,898,1708.24,82,0.0,0
15948.0,2,955.24,567,477.62,7,35.0,0
15949.0,2,364.72,284,182.36,16,54.0,0
15950.0,4,1765.51,729,441.3775,31,109.0,0
15951.0,2,708.22,313,354.11,8,276.0,0
15952.0,4,806.57,399,201.6425,33,63.666666666666664,0
15953.0,8,1659.3799999999999,892,207.42249999999999,14,50.57142857142857,0
15955.0,14,4416.26,2135,315.44714285714286,23,26.76923076923077,0
15957.0,1,428.89,211,428.89,31,0.0,0
15958.0,1,104.35,33,104.35,73,0.0,0
15963.0,2,470.76,298,235.38,19,25.0,0
15965.0,4,845.64,453,211.41,16,116.66666666666667,0
15967.0,2,418.83,211,209.415,22,295.0,0
15969.0,3,666.1,124,222.03333333333333,2,91.0,0
15970.0,1,314.1,116,314.1,303,0.0,1
15971.0,12,4199.85,1717,349.9875,17,26.636363636363637,0
15973.0,1,307.82000000000005,106,307.82000000000005,366,0.0,1
15974.0,7,3442.15,2262,491.7357142857143,38,41.5,0
15975.0,1,371.01,243,371.01,83,0.0,0
15976.0,2,430.94,277,215.47,164,54.0,1
15977.0,2,1054.73,1016,527.365,16,21.0,0
15978.0,1,1098.78,888,1098.78,76,0.0,0
15980.0,3,2398.86,1560,799.62,88,82.5,0
15981.0,8,3408.48,1866,426.06,24,40.857142857142854,0
15983.0,4,1475.02,892,368.755,21,117.0,0
15984.0,10,2837.67,1843,283.767,2,40.55555555555556,0
15985.0,2,1142.42,1086,571.21,122,113.0,1
15986.0,1,168.12,268,168.12,29,0.0,0
15987.0,7,1451.28,1556,207.32571428571427,11,59.333333333333336,0
15988.0,1,158.03,181,158.03,18,0.0,0
15990.0,2,792.11,443,396.055,43,243.0,0
15992.0,1,41.989999999999995,17,41.989999999999995,3,0.0,0
15993.0,7,2797.57,2051,399.65285714285716,8,5.833333333333333,0
15994.0,1,427.07,177,427.07,54,0.0,0
15996.0,6,1060.68,384,176.78,87,55.4,0
15998.0,5,3089.97,2041,617.9939999999999,36,81.25,0
16000.0,3,12393.7,5110,4131.233333333334,2,0.0,0
16003.0,5,2735.37,1185,547.074,29,82.25,0
16005.0,4,615.39,300,153.8475,11,86.0,0
16006.0,1,101.4,84,101.4,210,0.0,1
16007.0,4,1701.94,1393,425.485,47,55.666666666666664,0
16008.0,3,478.78,323,159.59333333333333,23,90.0,0
16009.0,4,992.71,378,248.1775,21,45.666666666666664,0
16010.0,3,407.5,210,135.83333333333334,245,58.0,1
16011.0,16,3362.71,2042,210.169375,7,23.8,0
16012.0,3,1415.29,799,471.7633333333333,34,59.5,0
16013.0,47,37130.6,15536,790.0127659574467,3,7.978260869565218,0
16014.0,3,662.38,265,220.79333333333332,37,126.5,0
16015.0,3,705.39,909,235.13,3,22.5,0
16016.0,8,1508.76,620,188.595,2,51.857142857142854,0
16017.0,1,211.88,102,211.88,46,0.0,0
16018.0,2,408.90000000000003,190,204.45000000000002,38,141.0,0
16019.0,9,3786.2400000000002,1733,420.6933333333334,46,39.625,0
16020.0,3,851.01,487,283.67,16,24.0,0
16022.0,1,628.28,261,628.28,259,0.0,1
16023.0,3,719.81,358,239.93666666666664,45,110.0,0
16024.0,1,251.24,398,251.24,11,0.0,0
16025.0,1,439.65999999999997,338,439.65999999999997,29,0.0,0
16026.0,1,236.09,243,236.09,42,0.0,0
16027.0,6,934.62,1147,155.77,91,42.0,1
16029.0,63,81024.84,40208,1286.1085714285714,38,5.403225806451613,0
16030.0,1,331.24,283,331.24,309,0.0,1
16031.0,2,548.94,423,274.47,91,154.0,1
16033.0,20,8816.4,3539,440.82,5,19.157894736842106,0
16034.0,3,437.7,242,145.9,195,68.0,1
16036.0,2,758.92,716,379.46,86,176.0,0
16037.0,3,855.02,428,285.00666666666666,269,44.0,1
16038.0,3,471.78000000000003,244,157.26000000000002,7,97.0,0
16040.0,3,1313.55,684,437.84999999999997,64,101.5,0
16041.0,3,3166.4,1584,1055.4666666666667,30,55.0,0
16042.0,5,1197.27,755,239.454,21,77.5,0
16043.0,4,773.99,503,193.4975,37,93.33333333333333,0
16045.0,4,1340.7,897,335.175,119,56.666666666666664,1
16048.0,2,256.44,144,128.22,372,0.0,1
16049.0,3,1111.79,793,370.59666666666664,39,17.0,0
16050.0,1,137.9,278,137.9,173,0.0,1
16052.0,1,362.06,282,362.06,53,0.0,0
16053.0,2,1511.95,1793,755.975,32,89.0,0
16054.0,1,783.9,380,783.9,144,0.0,1
16055.0,1,134.8,22,134.8,220,0.0,1
16056.0,1,664.85,347,664.85,44,0.0,0
16057.0,7,2263.12,863,323.30285714285714,15,44.666666666666664,0
16059.0,6,1459.8600000000001,643,243.31000000000003,65,60.2,0
